season,player_id,player_name,team,position,green_zone_carries,targets,HVTs,team_green_zone_carries_all_games,total_team_RB_HVTs_all_games,team_green_zone_carries_in_played_games,total_team_RB_HVTs_in_played_games,games_played_season,HVTs_per_game,pct_team_green_zone_carries_all_games,pct_team_green_zone_carries_in_played_games,pct_team_RB_HVTs_all_games,pct_team_RB_HVTs_in_played_games,total_pass_attempts,total_touchdown_passes,avg_cpoe,touchdown_rate,games_over_30_degrees,games_below_30_degrees,avg_fp_over_30_degrees,avg_fp_below_30_degrees,avg_fp_wind_below_20_mph,avg_fp_wind_above_20_mph,diff_fp_temp_30_degrees,diff_fp_wind_20_mph,avg_pass_epa_deep_left,avg_pass_epa_deep_middle,avg_pass_epa_deep_right,avg_pass_epa_short_left,avg_pass_epa_short_middle,avg_pass_epa_short_right,avg_rec_epa_rec_deep_left,avg_rec_epa_rec_deep_middle,avg_rec_epa_rec_deep_right,avg_rec_epa_rec_short_left,avg_rec_epa_rec_short_middle,avg_rec_epa_rec_short_right,pct_targets_rec_deep_left,pct_targets_rec_deep_middle,pct_targets_rec_deep_right,pct_targets_rec_short_left,pct_targets_rec_short_middle,pct_targets_rec_short_right,total_tackled_for_loss,total_rb_carries,pct_carries_tackled_for_loss,down_1_attempts,down_1_completions,down_1_passing_yards,down_1_passing_tds,down_1_interceptions,down_1_sacks_taken,down_1_passing_first_downs,down_1_carries,down_1_rushing_yards,down_1_rushing_tds,down_1_fumbles,down_1_rushing_first_downs,down_1_targets,down_1_receptions,down_1_receiving_yards,down_1_receiving_tds,down_1_receiving_first_downs,down_1_total_first_downs,down_1_team_carries_in_played_games,down_1_team_targets_in_played_games,down_1_team_receptions_in_played_games,down_1_team_rush_fd_in_played_games,down_1_team_rec_fd_in_played_games,down_1_games_played,down_1_team_carries_all_games,down_1_team_targets_all_games,down_1_team_receptions_all_games,down_1_team_rush_fd_all_games,down_1_team_rec_fd_all_games,down_1_pct_team_carries_in_played_games,down_1_pct_team_targets_in_played_games,down_1_pct_team_receptions_in_played_games,down_1_pct_team_rush_fd_in_played_games,down_1_pct_team_rec_fd_in_played_games,down_1_yards_per_pass_attempt,down_1_yards_per_completion,down_1_yards_per_carry,down_1_yards_per_target,down_1_yards_per_reception,down_1_pass_attempts_per_game,down_1_completions_per_game,down_1_passing_yards_per_game,down_1_passing_first_downs_per_game,down_1_carries_per_game,down_1_rushing_yards_per_game,down_1_rushing_first_downs_per_game,down_1_targets_per_game,down_1_receptions_per_game,down_1_receiving_yards_per_game,down_1_receiving_first_downs_per_game,down_3_attempts,down_3_completions,down_3_passing_yards,down_3_passing_tds,down_3_interceptions,down_3_sacks_taken,down_3_passing_first_downs,down_3_carries,down_3_rushing_yards,down_3_rushing_tds,down_3_fumbles,down_3_rushing_first_downs,down_3_targets,down_3_receptions,down_3_receiving_yards,down_3_receiving_tds,down_3_receiving_first_downs,down_3_total_first_downs,down_3_team_carries_in_played_games,down_3_team_targets_in_played_games,down_3_team_receptions_in_played_games,down_3_team_rush_fd_in_played_games,down_3_team_rec_fd_in_played_games,down_3_games_played,down_3_team_carries_all_games,down_3_team_targets_all_games,down_3_team_receptions_all_games,down_3_team_rush_fd_all_games,down_3_team_rec_fd_all_games,down_3_pct_team_carries_in_played_games,down_3_pct_team_targets_in_played_games,down_3_pct_team_receptions_in_played_games,down_3_pct_team_rush_fd_in_played_games,down_3_pct_team_rec_fd_in_played_games,down_3_yards_per_pass_attempt,down_3_yards_per_completion,down_3_yards_per_carry,down_3_yards_per_target,down_3_yards_per_reception,down_3_pass_attempts_per_game,down_3_completions_per_game,down_3_passing_yards_per_game,down_3_passing_first_downs_per_game,down_3_carries_per_game,down_3_rushing_yards_per_game,down_3_rushing_first_downs_per_game,down_3_targets_per_game,down_3_receptions_per_game,down_3_receiving_yards_per_game,down_3_receiving_first_downs_per_game
2017,00-0025430,D.Stanton,ARI,QB,0,0,NA,19,488,6,166,5,NA,0,0,NA,NA,166,6,-8.31,0.036,3,0,0,NA,0,NA,NA,NA,-0.315,-0.783,-0.157,0.116,-0.153,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,28,396,2,3,3,19,6,-1,0,0,0,0,0,0,0,0,19,84,62,34,4,23,5,236,234,130,16,78,0.071,0,0,0,0,7.472,14.143,-0.167,0,0,10.6,5.6,79.2,3.8,1.2,-0.167,0,0,0,0,0,60,27,304,3,1,2,21,1,5,0,0,1,0,0,0,0,0,22,5,66,31,2,23,5,25,208,102,11,71,0.2,0,0,0.5,0,5.067,11.259,5,0,0,12,5.4,60.8,4.2,0.2,5,0.2,0,0,0,0
2017,00-0025708,M.Moore,MIA,QB,0,0,NA,11,426,1,104,4,NA,0,0,NA,NA,139,4,-0.099,0.029,4,0,0,NA,0,NA,NA,NA,0.14,2.598,1.563,-0.619,0.293,-0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,33,306,2,2,5,13,1,2,0,0,0,0,0,0,0,0,13,43,70,45,1,20,4,187,255,161,16,69,0.023,0,0,0,0,5.667,9.273,2,0,0,13.5,8.25,76.5,3.25,0.25,2,0,0,0,0,0,37,19,338,2,1,1,13,2,7,0,0,1,0,0,0,0,0,14,10,42,21,3,14,4,34,168,85,16,48,0.2,0,0,0.333,0,9.135,17.789,3.5,0,0,9.25,4.75,84.5,3.25,0.5,3.5,0.25,0,0,0,0
2017,00-0026019,D.Woodhead,BAL,RB,1,39,40,40,570,22,305,8,5,0.025,0.045,0.07,0.131,NA,NA,NA,NA,6,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,0,0,0,0,0,0,0,0,2,10,0,0,0,16,14,68,0,1,1,103,106,67,14,28,7,245,215,132,32,50,0.019,0.151,0.209,0,0.036,0,0,5,4.25,4.857,0,0,0,0,0.286,5,0,2.286,2,9.714,0.143,0,0,0,0,0,0,0,1,2,0,0,0,12,9,71,0,6,6,22,77,38,12,22,7,47,177,91,22,54,0.045,0.156,0.237,0,0.273,0,0,2,5.917,7.889,0,0,0,0,0.143,2,0,1.714,1.286,10.143,0.857
2017,00-0026069,M.Tolbert,BUF,RB,4,17,21,36,509,26,389,12,1.75,0.111,0.154,0.041,0.054,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,0.091,0,0,0,0,0,0,0,37,108,0,0,2,5,4,32,0,1,3,180,131,76,16,34,12,235,185,105,29,46,0.206,0.038,0.053,0.125,0.029,0,0,2.919,6.4,8,0,0,0,0,3.083,2.919,0.167,0.417,0.333,2.667,0.083,0,0,0,0,0,0,0,6,19,0,0,2,4,4,25,0,0,2,39,62,38,17,23,7,77,163,93,41,59,0.154,0.065,0.105,0.118,0,0,0,3.167,6.25,6.25,0,0,0,0,0.857,3.167,0.286,0.571,0.571,3.571,0
2017,00-0026143,M.Ryan,ATL,QB,3,0,NA,40,480,40,480,16,NA,0.075,0.075,NA,NA,553,20,2.968,0.036,6,0,0,NA,0,NA,NA,NA,-0.076,0.308,0.136,0.187,0.351,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,142,1830,9,6,3,78,18,50,0,2,2,0,0,0,0,0,80,233,219,142,27,78,16,233,219,142,27,78,0.077,0,0,0.074,0,8.356,12.887,2.778,0,0,13.688,8.875,114.375,4.875,1.125,2.778,0.125,0,0,0,0,156,86,1059,8,4,16,61,5,34,0,0,4,0,0,0,0,0,65,42,157,87,26,62,16,42,157,87,26,62,0.119,0,0,0.154,0,6.788,12.314,6.8,0,0,9.75,5.375,66.188,3.812,0.312,6.8,0.25,0,0,0,0
2017,00-0026144,D.McFadden,DAL,RB,0,0,0,43,488,0,22,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,13,13,7,4,0,1,269,172,105,32,43,0.077,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,-2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,00-0026153,J.Stewart,CAR,RB,20,15,35,40,475,40,454,15,2.333,0.5,0.5,0.074,0.077,NA,NA,NA,NA,13,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,198,0.111,0,0,0,0,0,0,0,108,359,0,3,12,8,4,30,1,1,13,236,191,118,31,53,15,249,204,124,33,57,0.458,0.042,0.034,0.387,0.019,0,0,3.324,3.75,7.5,0,0,0,0,7.2,3.324,0.8,0.533,0.267,2,0.067,0,0,0,0,0,0,0,15,94,4,0,10,1,0,0,0,0,10,32,83,37,22,22,8,54,168,81,35,58,0.469,0.012,0,0.455,0,0,0,6.267,0,0,0,0,0,0,1.875,6.267,1.25,0.125,0,0,0
2017,00-0026158,J.Flacco,BAL,QB,3,0,NA,40,570,40,570,16,NA,0.075,0.075,NA,NA,577,18,-1.215,0.031,13,2,0,0,0,NA,0,NA,0.013,-0.412,-0.146,-0.021,0.039,-0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,129,1211,6,6,6,49,12,16,0,0,1,0,0,0,0,0,50,245,215,132,32,50,16,245,215,132,32,50,0.049,0,0,0.031,0,5.739,9.388,1.333,0,0,13.188,8.062,75.688,3.062,0.75,1.333,0.062,0,0,0,0,171,87,814,8,2,18,51,6,10,1,0,1,0,0,0,0,0,52,47,177,91,22,54,16,47,177,91,22,54,0.128,0,0,0.045,0,4.76,9.356,1.667,0,0,10.688,5.438,50.875,3.188,0.375,1.667,0.062,0,0,0,0
2017,00-0026164,C.Johnson,ARI,RB,0,6,6,19,488,3,118,4,1.5,0,0,0.012,0.051,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,45,0.178,0,0,0,0,0,0,0,28,72,0,0,0,4,4,39,0,2,2,48,73,40,0,23,4,236,234,130,16,78,0.583,0.055,0.1,0,0.087,0,0,2.571,9.75,9.75,0,0,0,0,7,2.571,0,1,1,9.75,0.5,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,2,14,5,2,3,1,25,208,102,11,71,0.5,0,0,0.5,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0
2017,00-0026184,M.Forte,NYJ,RB,7,45,52,31,487,30,376,12,4.333,0.226,0.233,0.107,0.138,NA,NA,NA,NA,11,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,103,0.087,0,0,0,0,0,0,0,66,264,2,1,8,13,10,62,0,2,10,185,131,78,21,27,12,239,181,110,28,41,0.357,0.099,0.128,0.381,0.074,0,0,4,4.769,6.2,0,0,0,0,5.5,4,0.667,1.083,0.833,5.167,0.167,0,0,0,0,0,0,0,3,4,0,0,0,14,12,146,1,7,7,34,110,63,20,39,10,52,176,97,24,57,0.088,0.127,0.19,0,0.179,0,0,1.333,10.429,12.167,0,0,0,0,0.3,1.333,0,1.4,1.2,14.6,0.7
2017,00-0026189,D.Jackson,TB,WR,0,92,NA,37,428,30,376,14,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185,-0.479,0.39,0.408,0.794,0.08,0.111,0.067,0.167,0.233,0.067,0.356,NA,NA,NA,0,0,0,0,0,0,0,3,38,0,0,1,31,18,294,2,14,15,207,216,143,22,84,14,236,247,157,22,90,0.014,0.144,0.126,0.045,0.167,0,0,12.667,9.484,16.333,0,0,0,0,0.214,12.667,0.071,2.214,1.286,21,1,0,0,0,0,0,0,0,0,0,0,0,0,16,8,135,1,7,7,11,79,36,5,26,7,32,164,88,17,68,0,0.203,0.222,0,0.269,0,0,0,8.438,16.875,0,0,0,0,0,NA,0,2.286,1.143,19.286,1
2017,00-0026213,J.Charles,DEN,RB,4,28,32,26,521,24,402,13,2.462,0.154,0.167,0.061,0.08,NA,NA,NA,NA,13,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,69,0.101,0,0,0,0,0,0,0,37,157,1,0,3,8,6,47,0,3,6,178,189,100,9,51,13,228,226,122,14,60,0.208,0.042,0.06,0.333,0.059,0,0,4.243,5.875,7.833,0,0,0,0,2.846,4.243,0.231,0.615,0.462,3.615,0.231,0,0,0,0,0,0,0,8,20,0,0,5,9,8,54,0,2,7,38,146,82,22,54,12,55,186,101,31,63,0.211,0.062,0.098,0.227,0.037,0,0,2.5,6,6.75,0,0,0,0,0.667,2.5,0.417,0.75,0.667,4.5,0.167
2017,00-0026498,M.Stafford,DET,QB,1,1,NA,27,436,27,436,16,NA,0.037,0.037,NA,NA,615,29,0.631,0.047,6,0,0,NA,0,NA,NA,NA,0.645,1.653,0.983,0.07,0.074,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,126,1412,5,2,14,61,10,24,0,1,2,0,0,0,0,0,63,225,208,128,21,61,16,225,208,128,21,61,0.044,0,0,0.095,0,6.854,11.206,2.4,0,0,12.875,7.875,88.25,3.812,0.625,2.4,0.125,0,0,0,0,174,91,1227,13,1,21,68,12,59,0,0,6,0,0,0,0,0,74,34,175,91,13,68,16,34,175,91,13,68,0.353,0,0,0.462,0,7.052,13.484,4.917,0,0,10.875,5.688,76.688,4.25,0.75,4.917,0.375,0,0,0,0
2017,00-0026625,B.Hoyer,SF,QB,2,0,NA,38,524,31,351,10,NA,0.053,0.065,NA,NA,228,4,-6.303,0.018,7,1,0,0,0,NA,0,NA,0.34,0.525,0.331,-0.117,0.157,-0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,46,649,1,3,1,28,2,-1,0,0,0,0,0,0,0,0,28,117,117,70,17,43,8,268,228,148,35,81,0.017,0,0,0,0,8.012,14.109,-0.5,0,0,10.125,5.75,81.125,3.5,0.25,-0.5,0,0,0,0,0,70,37,298,2,1,7,20,1,9,1,0,1,0,0,0,0,0,21,21,96,49,8,28,8,44,190,101,21,70,0.048,0,0,0.125,0,4.257,8.054,9,0,0,8.75,4.625,37.25,2.5,0.125,9,0.125,0,0,0,0
2017,00-0026901,M.Wallace,BAL,WR,0,92,NA,40,570,36,529,15,NA,0,0,NA,NA,NA,NA,NA,NA,12,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.388,0.01,1.084,0.214,0.002,0.233,0.13,0.065,0.13,0.174,0.293,0.207,NA,NA,NA,0,0,0,0,0,0,0,1,4,0,0,0,36,18,298,0,9,9,175,177,109,24,41,12,245,215,132,32,50,0.006,0.203,0.165,0,0.22,0,0,4,8.278,16.556,0,0,0,0,0.083,4,0,3,1.5,24.833,0.75,0,0,0,0,0,0,0,0,0,0,0,0,24,12,153,3,10,10,25,105,57,11,35,9,47,177,91,22,54,0,0.229,0.211,0,0.286,0,0,0,6.375,12.75,0,0,0,0,0,NA,0,2.667,1.333,17,1.111
2017,00-0026983,D.Heyward-Bey,PIT,WR,0,3,NA,37,508,19,179,5,NA,0,0,NA,NA,NA,NA,NA,NA,3,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,2.304,-0.723,0,0,0,0,0.667,0.333,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,37,22,12,2,6,2,231,247,165,27,71,0.027,0.045,0,0,0,0,0,3,0,0,0,0,0,0,0.5,3,0,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,00-0027029,L.McCoy,BUF,RB,21,77,98,36,509,36,509,16,6.125,0.583,0.583,0.193,0.193,NA,NA,NA,NA,14,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,287,0.192,0,0,0,0,0,0,0,152,621,3,1,19,25,18,129,0,6,25,235,185,105,29,46,16,235,185,105,29,46,0.647,0.135,0.171,0.655,0.13,0,0,4.086,5.16,7.167,0,0,0,0,9.5,4.086,1.188,1.562,1.125,8.062,0.375,0,0,0,0,0,0,0,28,167,1,0,16,26,22,178,1,10,26,76,150,87,40,54,15,77,163,93,41,59,0.368,0.173,0.253,0.4,0.185,0,0,5.964,6.846,8.091,0,0,0,0,1.867,5.964,1.067,1.733,1.467,11.867,0.667
2017,00-0027325,L.Blount,PHI,RB,16,8,24,34,472,34,472,16,1.5,0.471,0.471,0.051,0.051,NA,NA,NA,NA,13,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,174,0.132,0,0,0,0,0,0,0,93,471,1,1,13,3,3,7,0,0,13,226,249,140,36,68,16,226,249,140,36,68,0.412,0.012,0.021,0.361,0,0,0,5.065,2.333,2.333,0,0,0,0,5.812,5.065,0.812,0.188,0.188,0.438,0,0,0,0,0,0,0,0,15,26,1,0,5,2,2,8,1,1,6,45,101,60,21,43,10,62,168,97,29,67,0.333,0.02,0.033,0.238,0.023,0,0,1.733,4,4,0,0,0,0,1.5,1.733,0.5,0.2,0.2,0.8,0.1
2017,00-0027531,C.Ivory,JAX,RB,10,28,38,39,597,36,531,14,2.714,0.256,0.278,0.064,0.072,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,112,0.054,0,0,0,0,0,0,0,66,234,0,2,3,13,8,89,1,4,7,257,155,97,24,53,14,285,190,120,26,64,0.257,0.084,0.082,0.125,0.075,0,0,3.545,6.846,11.125,0,0,0,0,4.714,3.545,0.214,0.929,0.571,6.357,0.286,0,0,0,0,0,0,0,13,39,1,0,7,9,7,38,0,2,9,34,113,61,16,45,10,50,178,93,23,62,0.382,0.08,0.115,0.438,0.044,0,0,3,4.222,5.429,0,0,0,0,1.3,3,0.7,0.9,0.7,3.8,0.2
2017,00-0027796,J.Webb,BUF,QB,0,0,NA,36,509,2,71,2,NA,0,0,NA,NA,7,0,-25.3,0,2,0,0,NA,0,NA,NA,NA,0,-0.601,0.497,0,0,-2.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,3,24,0,0,1,0,0,0,0,0,1,33,18,5,4,2,2,235,185,105,29,46,0.091,0,0,0.25,0,0.5,1,8,0,0,1,0.5,0.5,0,1.5,8,0.5,0,0,0,0,1,1,34,0,0,0,1,3,23,0,0,3,0,0,0,0,0,4,17,13,6,12,2,2,77,163,93,41,59,0.176,0,0,0.25,0,34,34,7.667,0,0,0.5,0.5,17,0.5,1.5,7.667,1.5,0,0,0,0
2017,00-0027861,C.Spiller,KC,RB,0,2,2,27,428,0,28,1,2,0,0,0.005,0.071,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,11,8,0,5,1,228,222,144,30,77,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,14,8,1,7,1,45,155,82,26,52,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,0
2017,00-0027891,G.Tate,DET,WR,0,120,NA,27,436,27,436,16,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.209,2.285,0.756,-0.022,0.01,0.223,0.042,0.008,0.033,0.275,0.317,0.325,NA,NA,NA,0,0,0,0,0,0,0,5,22,0,0,1,37,32,306,2,12,13,208,205,127,21,61,15,225,208,128,21,61,0.024,0.18,0.252,0.048,0.197,0,0,4.4,8.27,9.562,0,0,0,0,0.333,4.4,0.067,2.467,2.133,20.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,42,26,352,2,19,19,31,166,89,11,66,15,34,175,91,13,68,0,0.253,0.292,0,0.288,0,0,0,8.381,13.538,0,0,0,0,0,NA,0,2.8,1.733,23.467,1.267
2017,00-0027902,D.Bryant,DAL,WR,0,132,NA,43,488,43,488,16,NA,0,0,NA,NA,NA,NA,NA,NA,5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.361,-0.28,0.111,0.013,0.142,-0.307,0.114,0.053,0.106,0.303,0.197,0.227,NA,NA,NA,0,0,0,0,0,0,0,1,-4,0,0,0,46,25,284,2,12,12,269,172,105,32,43,16,269,172,105,32,43,0.004,0.267,0.238,0,0.279,0,0,-4,6.174,11.36,0,0,0,0,0.062,-4,0,2.875,1.562,17.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,38,16,168,2,13,13,39,142,83,26,52,14,44,160,94,29,58,0,0.268,0.193,0,0.25,0,0,0,4.421,10.5,0,0,0,0,0,NA,0,2.714,1.143,12,0.929
2017,00-0027939,C.Newton,CAR,QB,13,0,NA,40,475,40,475,16,NA,0.325,0.325,NA,NA,529,22,-2.321,0.042,13,0,0,NA,0,0,NA,0,0.556,0.034,0.122,0.059,0.159,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,123,1300,9,3,10,57,50,244,4,1,7,0,0,0,0,0,64,249,204,124,33,57,16,249,204,124,33,57,0.201,0,0,0.212,0,6.468,10.569,4.88,0,0,12.562,7.688,81.25,3.562,3.125,4.88,0.438,0,0,0,0,165,80,1051,8,12,14,57,32,186,2,0,21,0,0,0,0,0,78,54,168,81,35,58,16,54,168,81,35,58,0.593,0,0,0.6,0,6.37,13.137,5.812,0,0,10.312,5,65.688,3.562,2,5.812,1.312,0,0,0,0
2017,00-0027944,Ju.Jones,ATL,WR,0,148,NA,40,480,40,480,16,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.641,0.367,0.81,0.157,0.267,0.196,0.047,0.142,0.23,0.115,0.27,NA,NA,NA,0,0,0,0,0,0,0,1,15,0,0,1,64,40,692,2,29,30,233,219,142,27,78,16,233,219,142,27,78,0.004,0.292,0.282,0.037,0.372,0,0,15,10.812,17.3,0,0,0,0,0.062,15,0.062,4,2.5,43.25,1.812,0,0,0,0,0,0,0,0,0,0,0,0,37,22,334,1,18,18,39,149,83,26,61,15,42,157,87,26,62,0,0.248,0.265,0,0.295,0,0,0,9.027,15.182,0,0,0,0,0,NA,0,2.467,1.467,22.267,1.2
2017,00-0027948,B.Gabbert,ARI,QB,0,0,NA,19,488,4,145,5,NA,0,0,NA,NA,195,6,-7.397,0.031,1,0,0,NA,0,NA,NA,NA,0.226,0.747,-0.952,-0.205,0.004,-0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,35,486,3,3,8,19,8,29,0,0,1,0,0,0,0,0,20,76,65,35,7,19,5,236,234,130,16,78,0.105,0,0,0.143,0,7.477,13.886,3.625,0,0,13,7,97.2,3.8,1.6,3.625,0.2,0,0,0,0,66,31,313,0,1,9,21,6,20,0,0,2,0,0,0,0,0,23,9,66,31,3,21,5,25,208,102,11,71,0.667,0,0,0.667,0,4.742,10.097,3.333,0,0,13.2,6.2,62.6,4.2,1.2,3.333,0.4,0,0,0,0
2017,00-0027966,M.Ingram,NO,RB,19,71,90,41,574,41,574,16,5.625,0.463,0.463,0.157,0.157,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,230,0.052,0,0,0,0,0,0,0,147,720,5,0,19,26,21,208,0,6,25,255,201,145,40,65,16,255,201,145,40,65,0.576,0.129,0.145,0.475,0.092,0,0,4.898,8,9.905,0,0,0,0,9.188,4.898,1.188,1.625,1.312,13,0.375,0,0,0,0,0,0,0,17,53,1,0,8,16,13,77,0,5,13,40,144,94,16,54,15,40,154,99,16,57,0.425,0.111,0.138,0.5,0.093,0,0,3.118,4.812,5.923,0,0,0,0,1.133,3.118,0.533,1.067,0.867,5.133,0.333
2017,00-0027973,A.Dalton,CIN,QB,2,0,NA,23,431,23,431,16,NA,0.087,0.087,NA,NA,535,25,-1.683,0.047,14,1,0,0,0,NA,0,NA,-0.643,1.519,-0.01,0.027,0.185,-0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,119,1480,8,4,6,61,16,20,0,1,2,0,0,0,0,0,63,216,199,122,25,62,16,216,199,122,25,62,0.074,0,0,0.08,0,7.629,12.437,1.25,0,0,12.125,7.438,92.5,3.812,1,1.25,0.125,0,0,0,0,161,76,858,11,6,22,50,11,47,0,0,5,0,0,0,0,0,55,34,165,78,16,51,16,34,165,78,16,51,0.324,0,0,0.312,0,5.329,11.289,4.273,0,0,10.062,4.75,53.625,3.125,0.688,4.273,0.312,0,0,0,0
2017,00-0027994,S.Vereen,NYG,RB,0,53,53,21,508,21,481,15,3.533,0,0,0.104,0.11,NA,NA,NA,NA,13,1,0,0,0,0,0,0,0,0,-4.047,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,45,0.133,1,0,0,0,1,0,0,20,80,0,0,0,19,18,138,0,4,4,192,172,108,17,39,13,238,199,124,21,44,0.104,0.11,0.167,0,0.103,0,0,4,7.263,7.667,0.077,0,0,0,1.538,4,0,1.462,1.385,10.615,0.308,0,0,0,0,0,0,0,12,68,0,0,2,17,10,47,0,0,2,39,164,83,17,53,14,43,184,89,17,57,0.308,0.104,0.12,0.118,0,0,0,5.667,2.765,4.7,0,0,0,0,0.857,5.667,0.143,1.214,0.714,3.357,0
2017,00-0027996,T.Smith,PHI,WR,0,68,NA,34,472,34,472,16,NA,0,0,NA,NA,NA,NA,NA,NA,13,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.096,0.726,0.021,-0,0.075,-0.076,0.074,0.118,0.103,0.235,0.088,0.382,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,24,14,108,0,3,3,164,178,98,29,50,11,226,249,140,36,68,0,0.135,0.143,0,0.06,0,0,0,4.5,7.714,0,0,0,0,0,NA,0,2.182,1.273,9.818,0.273,0,0,0,0,0,0,0,0,0,0,0,0,19,11,234,2,6,6,43,134,80,22,54,12,62,168,97,29,67,0,0.142,0.138,0,0.111,0,0,0,12.316,21.273,0,0,0,0,0,NA,0,1.583,0.917,19.5,0.5
